Year,Month,Segment,Sub-Segment,Category,Subcategory,Tag,Amount,Quarter,Difference,Difference YTD Budget
2025,January,Retail,Retail HQ,SM,S&M - PCV,Actual,-2247200,Q1,,
2025,January,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,0,Q1,,
2025,January,Retail,Retail HQ,,Total S&M,Actual,50166909,Q1,,
2025,January,Retail,Retail HQ,,CM,Actual,225234481,Q1,,
2025,January,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0,Q1,,
2025,January,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,87923499,Q1,,
2025,January,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,47604484,Q1,,
2025,January,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-23822050,Q1,,
2025,January,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q1,,
2025,January,Retail,Retail HQ,GA,G&A - IT Cost,Actual,80639115,Q1,,
2025,January,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-319636863,Q1,,
2025,January,Retail,Retail HQ,,Other income/(expenses) ,Actual,-15385371,Q1,,
2025,January,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-142677186,Q1,,
2025,January,Retail,Retail HQ,EBIT,EBIT,Actual,82557295,Q1,,
2025,January,Retail,Retail HQ,EBITDA,EBITDA,Actual,402194158,Q1,,
,,,,,,,,,,
2025,February,Retail,Retail HQ,Revenue,Revenue,Actual,4112124492,Q1,,
2025,February,Retail,Retail HQ,COGS,COGS,Actual,-3907302524,Q1,,
2025,February,Retail,Retail HQ,GP,GP,Actual,204821968,Q1,,
2025,February,Retail,Retail HQ,SM,S&M - O2O,Actual,-1989270,Q1,,
2025,February,Retail,Retail HQ,SM,S&M - Offline,Actual,0,Q1,,
2025,February,Retail,Retail HQ,SM,S&M - Online,Actual,164150,Q1,,
2025,February,Retail,Retail HQ,SM,S&M - Others,Actual,1953038,Q1,,
2025,February,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q1,,
2025,February,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,594614,Q1,,
2025,February,Retail,Retail HQ,SM,S&M - PCV,Actual,1499300,Q1,,
2025,February,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,0,Q1,,
2025,February,Retail,Retail HQ,,Total S&M,Actual,2221832,Q1,,
2025,February,Retail,Retail HQ,,CM,Actual,207043800,Q1,,
2025,February,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0,Q1,,
2025,February,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,10719466,Q1,,
2025,February,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,170000,Q1,,
2025,February,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-63702422,Q1,,
2025,February,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q1,,
2025,February,Retail,Retail HQ,GA,G&A - IT Cost,Actual,0,Q1,,
2025,February,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-345764531,Q1,,
2025,February,Retail,Retail HQ,,Other income/(expenses) ,Actual,21744180,Q1,,
2025,February,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-376833307,Q1,,
2025,February,Retail,Retail HQ,EBIT,EBIT,Actual,-169789507,Q1,,
2025,February,Retail,Retail HQ,EBITDA,EBITDA,Actual,175975024,Q1,,
,,,Retail HQ,,,,,,,
2025,March,Retail,Retail HQ,Revenue,Revenue,Actual,7268978483,Q1,,
2025,March,Retail,Retail HQ,COGS,COGS,Actual,-6118806322,Q1,,
2025,March,Retail,Retail HQ,GP,GP,Actual,1150172161,Q1,,
2025,March,Retail,Retail HQ,SM,S&M - O2O,Actual,-57446263,Q1,,
2025,March,Retail,Retail HQ,SM,S&M - Offline,Actual,0,Q1,,
2025,March,Retail,Retail HQ,SM,S&M - Online,Actual,0,Q1,,
2025,March,Retail,Retail HQ,SM,S&M - Others,Actual,1953038,Q1,,
2025,March,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q1,,
2025,March,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0,Q1,,
2025,March,Retail,Retail HQ,SM,S&M - PCV,Actual,-16363000,Q1,,
2025,March,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,0,Q1,,
2025,March,Retail,Retail HQ,,Total S&M,Actual,-71856225,Q1,,
2025,March,Retail,Retail HQ,,CM,Actual,1078315936,Q1,,
2025,March,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0,Q1,,
2025,March,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-6413323,Q1,,
2025,March,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,0,Q1,,
2025,March,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-107127590,Q1,,
2025,March,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q1,,
2025,March,Retail,Retail HQ,GA,G&A - IT Cost,Actual,0,Q1,,
2025,March,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-314840936,Q1,,
2025,March,Retail,Retail HQ,,Other income/(expenses) ,Actual,-413027895,Q1,,
2025,March,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-841409744,Q1,,
2025,March,Retail,Retail HQ,EBIT,EBIT,Actual,236906192,Q1,,
2025,March,Retail,Retail HQ,EBITDA,EBITDA,Actual,551747128,Q1,,
,,,Retail HQ,,,,,,,
2025,April,Retail,Retail HQ,Revenue,Revenue,Actual,7167907883,Q2,,
2025,April,Retail,Retail HQ,COGS,COGS,Actual,-6616409773,Q2,,
2025,April,Retail,Retail HQ,GP,GP,Actual,551498110,Q2,,
2025,April,Retail,Retail HQ,SM,S&M - O2O,Actual,46411562,Q2,,
2025,April,Retail,Retail HQ,SM,S&M - Offline,Actual,-37350000,Q2,,
2025,April,Retail,Retail HQ,SM,S&M - Online,Actual,0,Q2,,
2025,April,Retail,Retail HQ,SM,S&M - Others,Actual,0,Q2,,
2025,April,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q2,,
2025,April,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0,Q2,,
2025,April,Retail,Retail HQ,SM,S&M - PCV,Actual,0,Q2,,
2025,April,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,135878694,Q2,,
2025,April,Retail,Retail HQ,,Total S&M,Actual,144940256,Q2,,
2025,April,Retail,Retail HQ,,CM,Actual,696438366,Q2,,
2025,April,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0,Q2,,
2025,April,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-35963322,Q2,,
2025,April,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,10128500,Q2,,
2025,April,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-66965695,Q2,,
2025,April,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q2,,
2025,April,Retail,Retail HQ,GA,G&A - IT Cost,Actual,-10718891,Q2,,
2025,April,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-340243279,Q2,,
2025,April,Retail,Retail HQ,,Other income/(expenses) ,Actual,101293638,Q2,,
2025,April,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-342469049,Q2,,
2025,April,Retail,Retail HQ,EBIT,EBIT,Actual,353969317,Q2,,
2025,April,Retail,Retail HQ,EBITDA,EBITDA,Actual,694212596,Q2,,
,,,Retail HQ,,,,,,,
2025,May,Retail,Retail HQ,Revenue,Revenue,Actual,5180526223,Q2,,
2025,May,Retail,Retail HQ,COGS,COGS,Actual,-2852796688,Q2,,
2025,May,Retail,Retail HQ,GP,GP,Actual,2327729535,Q2,,
2025,May,Retail,Retail HQ,SM,S&M - O2O,Actual,-10997716,Q2,,
2025,May,Retail,Retail HQ,SM,S&M - Offline,Actual,-79419866,Q2,,
2025,May,Retail,Retail HQ,SM,S&M - Online,Actual,1,Q2,,
2025,May,Retail,Retail HQ,SM,S&M - Others,Actual,0,Q2,,
2025,May,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q2,,
2025,May,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0,Q2,,
2025,May,Retail,Retail HQ,SM,S&M - PCV,Actual,0,Q2,,
2025,May,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,-51203661,Q2,,
2025,May,Retail,Retail HQ,,Total S&M,Actual,-141621242,Q2,,
2025,May,Retail,Retail HQ,,CM,Actual,2186108293,Q2,,
2025,May,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0,Q2,,
2025,May,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,16716869,Q2,,
2025,May,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,1900300,Q2,,
2025,May,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-153610290,Q2,,
2025,May,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q2,,
2025,May,Retail,Retail HQ,GA,G&A - IT Cost,Actual,-8218890,Q2,,
2025,May,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-365359398,Q2,,
2025,May,Retail,Retail HQ,,Other income/(expenses) ,Actual,-24019939,Q2,,
2025,May,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-532591348,Q2,,
2025,May,Retail,Retail HQ,EBIT,EBIT,Actual,1653516945,Q2,,
2025,May,Retail,Retail HQ,EBITDA,EBITDA,Actual,2018876343,Q2,,
,,,Retail HQ,,,,,,,
2025,June,Retail,Retail HQ,Revenue,Revenue,Actual,1875084563,Q2,,
2025,June,Retail,Retail HQ,COGS,COGS,Actual,-2120648092,Q2,,
2025,June,Retail,Retail HQ,GP,GP,Actual,-245563529,Q2,,
2025,June,Retail,Retail HQ,SM,S&M - O2O,Actual,-85172655,Q2,,
2025,June,Retail,Retail HQ,SM,S&M - Offline,Actual,0,Q2,,
2025,June,Retail,Retail HQ,SM,S&M - Online,Actual,0,Q2,,
2025,June,Retail,Retail HQ,SM,S&M - Others,Actual,0,Q2,,
2025,June,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q2,,
2025,June,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0,Q2,,
2025,June,Retail,Retail HQ,SM,S&M - PCV,Actual,-971406,Q2,,
2025,June,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,-2412294,Q2,,
2025,June,Retail,Retail HQ,,Total S&M,Actual,-88556355,Q2,,
2025,June,Retail,Retail HQ,,CM,Actual,-334119884,Q2,,
2025,June,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0,Q2,,
2025,June,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-4876824,Q2,,
2025,June,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,-100937144,Q2,,
2025,June,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-76240217,Q2,,
2025,June,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q2,,
2025,June,Retail,Retail HQ,GA,G&A - IT Cost,Actual,-1,Q2,,
2025,June,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-391837097,Q2,,
2025,June,Retail,Retail HQ,,Other income/(expenses) ,Actual,3350733922,Q2,,
2025,June,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,2776842639,Q2,,
2025,June,Retail,Retail HQ,EBIT,EBIT,Actual,2442722755,Q2,,
2025,June,Retail,Retail HQ,EBITDA,EBITDA,Actual,2834559852,Q2,,
,,,Retail HQ,,,,,,,
2025,July,Retail,Retail HQ,Revenue,Revenue,Actual,2455478738,Q3,,
2025,July,Retail,Retail HQ,COGS,COGS,Actual,-2822809338,Q3,,
2025,July,Retail,Retail HQ,GP,GP,Actual,-367330600,Q3,,
2025,July,Retail,Retail HQ,SM,S&M - O2O,Actual,-190230490,Q3,,
2025,July,Retail,Retail HQ,SM,S&M - Offline,Actual,0,Q3,,
2025,July,Retail,Retail HQ,SM,S&M - Online,Actual,-164999,Q3,,
2025,July,Retail,Retail HQ,SM,S&M - Others,Actual,0,Q3,,
2025,July,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q3,,
2025,July,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,-35119917,Q3,,
2025,July,Retail,Retail HQ,SM,S&M - PCV,Actual,0,Q3,,
2025,July,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,-66564848,Q3,,
2025,July,Retail,Retail HQ,,Total S&M,Actual,-292080254,Q3,,
2025,July,Retail,Retail HQ,,CM,Actual,-659410854,Q3,,
2025,July,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0,Q3,,
2025,July,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-8542433,Q3,,
2025,July,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,-17401926,Q3,,
2025,July,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-124602406,Q3,,
2025,July,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q3,,
2025,July,Retail,Retail HQ,GA,G&A - IT Cost,Actual,255781,Q3,,
2025,July,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-383647261,Q3,,
2025,July,Retail,Retail HQ,,Other income/(expenses) ,Actual,479724746,Q3,,
2025,July,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-54213499,Q3,,
2025,July,Retail,Retail HQ,EBIT,EBIT,Actual,-713624353,Q3,,
2025,July,Retail,Retail HQ,EBITDA,EBITDA,Actual,-329977092,Q3,,
,,,Retail HQ,,,,,,,
2025,August,Retail,Retail HQ,Revenue,Revenue,Actual,9747081119,Q3,,
2025,August,Retail,Retail HQ,COGS,COGS,Actual,-8900657764,Q3,,
2025,August,Retail,Retail HQ,GP,GP,Actual,846423355,Q3,,
2025,August,Retail,Retail HQ,SM,S&M - O2O,Actual,575925,Q3,,
2025,August,Retail,Retail HQ,SM,S&M - Offline,Actual,0,Q3,,
2025,August,Retail,Retail HQ,SM,S&M - Online,Actual,0,Q3,,
2025,August,Retail,Retail HQ,SM,S&M - Others,Actual,-1,Q3,,
2025,August,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q3,,
2025,August,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0,Q3,,
2025,August,Retail,Retail HQ,SM,S&M - PCV,Actual,0,Q3,,
2025,August,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,-137656,Q3,,
2025,August,Retail,Retail HQ,,Total S&M,Actual,438268,Q3,,
2025,August,Retail,Retail HQ,,CM,Actual,846861623,Q3,,
2025,August,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0,Q3,,
2025,August,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-55708043,Q3,,
2025,August,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,-65144516,Q3,,
2025,August,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-360518347,Q3,,
2025,August,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q3,,
2025,August,Retail,Retail HQ,GA,G&A - IT Cost,Actual,-94299117,Q3,,
2025,August,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-155052543,Q3,,
2025,August,Retail,Retail HQ,,Other income/(expenses) ,Actual,-1821641617,Q3,,
2025,August,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-2552364183,Q3,,
2025,August,Retail,Retail HQ,EBIT,EBIT,Actual,-1705502560,Q3,,
2025,August,Retail,Retail HQ,EBITDA,EBITDA,Actual,-1550450017,Q3,,
,,,Retail HQ,,,,,,,
2025,September,Retail,Retail HQ,Revenue,Revenue,Actual,6829740868,Q3,,
2025,September,Retail,Retail HQ,COGS,COGS,Actual,-4944443365,Q3,,
2025,September,Retail,Retail HQ,GP,GP,Actual,1885297503,Q3,,
2025,September,Retail,Retail HQ,SM,S&M - O2O,Actual,157297,Q3,,
2025,September,Retail,Retail HQ,SM,S&M - Offline,Actual,-99999,Q3,,
2025,September,Retail,Retail HQ,SM,S&M - Online,Actual,-5291,Q3,,
2025,September,Retail,Retail HQ,SM,S&M - Others,Actual,-1,Q3,,
2025,September,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q3,,
2025,September,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0,Q3,,
2025,September,Retail,Retail HQ,SM,S&M - PCV,Actual,0,Q3,,
2025,September,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,-182018,Q3,,
2025,September,Retail,Retail HQ,,Total S&M,Actual,-130012,Q3,,
2025,September,Retail,Retail HQ,,CM,Actual,1885167491,Q3,,
2025,September,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0,Q3,,
2025,September,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-10892831,Q3,,
2025,September,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,-27021024,Q3,,
2025,September,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-89247872,Q3,,
2025,September,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q3,,
2025,September,Retail,Retail HQ,GA,G&A - IT Cost,Actual,-1606,Q3,,
2025,September,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-448330492,Q3,,
2025,September,Retail,Retail HQ,,Other income/(expenses) ,Actual,-63640830,Q3,,
2025,September,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-639134655,Q3,,
2025,September,Retail,Retail HQ,EBIT,EBIT,Actual,1246032836,Q3,,
2025,September,Retail,Retail HQ,EBITDA,EBITDA,Actual,1694363328,Q3,,
,,,Retail HQ,,,,,,,
2025,October,Retail,Retail HQ,Revenue,Revenue,Actual,6220309484,Q4,,
2025,October,Retail,Retail HQ,COGS,COGS,Actual,-8143782089,Q4,,
2025,October,Retail,Retail HQ,GP,GP,Actual,-1923472605,Q4,,
2025,October,Retail,Retail HQ,SM,S&M - O2O,Actual,0,Q4,,
2025,October,Retail,Retail HQ,SM,S&M - Offline,Actual,5555556,Q4,,
2025,October,Retail,Retail HQ,SM,S&M - Online,Actual,0,Q4,,
2025,October,Retail,Retail HQ,SM,S&M - Others,Actual,0,Q4,,
2025,October,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q4,,
2025,October,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0,Q4,,
2025,October,Retail,Retail HQ,SM,S&M - PCV,Actual,0,Q4,,
2025,October,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,-891902,Q4,,
2025,October,Retail,Retail HQ,,Total S&M,Actual,4663654,Q4,,
2025,October,Retail,Retail HQ,,CM,Actual,-1918808951,Q4,,
2025,October,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0,Q4,,
2025,October,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,7090956,Q4,,
2025,October,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,-22446042,Q4,,
2025,October,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-100313237,Q4,,
2025,October,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q4,,
2025,October,Retail,Retail HQ,GA,G&A - IT Cost,Actual,722200,Q4,,
2025,October,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-324999138,Q4,,
2025,October,Retail,Retail HQ,,Other income/(expenses) ,Actual,-57011421,Q4,,
2025,October,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-496956682,Q4,,
2025,October,Retail,Retail HQ,EBIT,EBIT,Actual,-2415765633,Q4,,
2025,October,Retail,Retail HQ,EBITDA,EBITDA,Actual,-2090766495,Q4,,
,,,Retail HQ,,,,,,,
2025,November,Retail,Retail HQ,Revenue,Revenue,Actual,3169714417,Q4,,
2025,November,Retail,Retail HQ,COGS,COGS,Actual,-2686750543,Q4,,
2025,November,Retail,Retail HQ,GP,GP,Actual,482963874,Q4,,
2025,November,Retail,Retail HQ,SM,S&M - O2O,Actual,0,Q4,,
2025,November,Retail,Retail HQ,SM,S&M - Offline,Actual,0,Q4,,
2025,November,Retail,Retail HQ,SM,S&M - Online,Actual,0,Q4,,
2025,November,Retail,Retail HQ,SM,S&M - Others,Actual,0,Q4,,
2025,November,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q4,,
2025,November,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0,Q4,,
2025,November,Retail,Retail HQ,SM,S&M - PCV,Actual,0,Q4,,
2025,November,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,-187750,Q4,,
2025,November,Retail,Retail HQ,,Total S&M,Actual,-187750,Q4,,
2025,November,Retail,Retail HQ,,CM,Actual,482776124,Q4,,
2025,November,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0,Q4,,
2025,November,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-21602418,Q4,,
2025,November,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,-18060908,Q4,,
2025,November,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-141798847,Q4,,
2025,November,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q4,,
2025,November,Retail,Retail HQ,GA,G&A - IT Cost,Actual,347100,Q4,,
2025,November,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-298705335,Q4,,
2025,November,Retail,Retail HQ,,Other income/(expenses) ,Actual,6677773152,Q4,,
2025,November,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,6197952744,Q4,,
2025,November,Retail,Retail HQ,EBIT,EBIT,Actual,6680728868,Q4,,
2025,November,Retail,Retail HQ,EBITDA,EBITDA,Actual,6979434203,Q4,,
,,,Retail HQ,,,,,,,
2025,December,Retail,Retail HQ,Revenue,Revenue,Actual,0,Q4,,
2025,December,Retail,Retail HQ,COGS,COGS,Actual,0,Q4,,
2025,December,Retail,Retail HQ,GP,GP,Actual,0,Q4,,
2025,December,Retail,Retail HQ,SM,S&M - O2O,Actual,0,Q4,,
2025,December,Retail,Retail HQ,SM,S&M - Offline,Actual,0,Q4,,
2025,December,Retail,Retail HQ,SM,S&M - Online,Actual,0,Q4,,
2025,December,Retail,Retail HQ,SM,S&M - Others,Actual,0,Q4,,
2025,December,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0,Q4,,
2025,December,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0,Q4,,
2025,December,Retail,Retail HQ,SM,S&M - PCV,Actual,0,Q4,,
2025,December,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,0,Q4,,
2025,December,Retail,Retail HQ,,Total S&M,Actual,0,Q4,,
2025,December,Retail,Retail HQ,,CM,Actual,0,Q4,,
2025,December,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0,Q4,,
2025,December,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-6618528,Q4,,
2025,December,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,0,Q4,,
2025,December,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,0,Q4,,
2025,December,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q4,,
2025,December,Retail,Retail HQ,GA,G&A - IT Cost,Actual,-1840434,Q4,,
2025,December,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-7375000,Q4,,
2025,December,Retail,Retail HQ,,Other income/(expenses) ,Actual,0,Q4,,
2025,December,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-15833962,Q4,,
2025,December,Retail,Retail HQ,EBIT,EBIT,Actual,-15833962,Q4,,
2025,December,Retail,Retail HQ,EBITDA,EBITDA,Actual,-8458962,Q4,,
,,,,,,,,,,
2025,January,Retail,ADLV Retailer,Revenue,Revenue,Actual,2776014616,Q1,,
2025,January,Retail,ADLV Retailer,COGS,COGS,Actual,-1659577118,Q1,,
2025,January,Retail,ADLV Retailer,GP,GP,Actual,1116437498,Q1,,
2025,January,Retail,ADLV Retailer,SM,S&M - O2O,Actual,0,Q1,,
2025,January,Retail,ADLV Retailer,SM,S&M - Offline,Actual,-112591681,Q1,,
2025,January,Retail,ADLV Retailer,SM,S&M - Online,Actual,-90847488,Q1,,
2025,January,Retail,ADLV Retailer,SM,S&M - Others,Actual,-9124768,Q1,,
2025,January,Retail,ADLV Retailer,SM,S&M - Others (FD & SS Cashback),Actual,0,Q1,,
2025,January,Retail,ADLV Retailer,SM,S&M - Payment Channel,Actual,-160083816,Q1,,
2025,January,Retail,ADLV Retailer,SM,S&M - PCV,Actual,0,Q1,,
2025,January,Retail,ADLV Retailer,SM,S&M - Distribution Cost,Actual,-18300220,Q1,,
2025,January,Retail,ADLV Retailer,,Total S&M,Actual,-390947973,Q1,,
2025,January,Retail,ADLV Retailer,,CM,Actual,725489525,Q1,,
2025,January,Retail,ADLV Retailer,GA,G&A - Staff Cost,Actual,0,Q1,,
2025,January,Retail,ADLV Retailer,GA,G&A - Other staff cost,Actual,-244990836,Q1,,
2025,January,Retail,ADLV Retailer,GA,G&A - Facility Management and Travelling,Actual,-211636557,Q1,,
2025,January,Retail,ADLV Retailer,GA,G&A - Consultancy cost,Actual,0,Q1,,
2025,January,Retail,ADLV Retailer,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q1,,
2025,January,Retail,ADLV Retailer,GA,G&A - IT Cost,Actual,-13461766,Q1,,
2025,January,Retail,ADLV Retailer,GA,G&A - Depreciation,Actual,-271920650,Q1,,
2025,January,Retail,ADLV Retailer,,Other income/(expenses) ,Actual,16447050,Q1,,
2025,January,Retail,ADLV Retailer,,Total G&A (Include Depre + Others),Actual,-725562759,Q1,,
2025,January,Retail,ADLV Retailer,EBIT,EBIT,Actual,-73234,Q1,,
2025,January,Retail,ADLV Retailer,EBITDA,EBITDA,Actual,271847416,Q1,,
,,,,,,,,,,
2025,February,Retail,ADLV Retailer,Revenue,Revenue,Actual,2003629971,Q1,,
2025,February,Retail,ADLV Retailer,COGS,COGS,Actual,-1056068610,Q1,,
2025,February,Retail,ADLV Retailer,GP,GP,Actual,947561361,Q1,,
2025,February,Retail,ADLV Retailer,SM,S&M - O2O,Actual,0,Q1,,
2025,February,Retail,ADLV Retailer,SM,S&M - Offline,Actual,-72791824,Q1,,
2025,February,Retail,ADLV Retailer,SM,S&M - Online,Actual,-79179250,Q1,,
2025,February,Retail,ADLV Retailer,SM,S&M - Others,Actual,-2510043,Q1,,
2025,February,Retail,ADLV Retailer,SM,S&M - Others (FD & SS Cashback),Actual,0,Q1,,
2025,February,Retail,ADLV Retailer,SM,S&M - Payment Channel,Actual,-96689169,Q1,,
2025,February,Retail,ADLV Retailer,SM,S&M - PCV,Actual,0,Q1,,
2025,February,Retail,ADLV Retailer,SM,S&M - Distribution Cost,Actual,-3045000,Q1,,
2025,February,Retail,ADLV Retailer,,Total S&M,Actual,-254215286,Q1,,
2025,February,Retail,ADLV Retailer,,CM,Actual,693346075,Q1,,
2025,February,Retail,ADLV Retailer,GA,G&A - Staff Cost,Actual,0,Q1,,
2025,February,Retail,ADLV Retailer,GA,G&A - Other staff cost,Actual,-206934340,Q1,,
2025,February,Retail,ADLV Retailer,GA,G&A - Facility Management and Travelling,Actual,-226250243,Q1,,
2025,February,Retail,ADLV Retailer,GA,G&A - Consultancy cost,Actual,0,Q1,,
2025,February,Retail,ADLV Retailer,GA,G&A - Corporate Action (Adj. Total),Actual,0,Q1,,
2025,February,Retail,ADLV Retailer,GA,G&A - IT Cost,Actual,-29780593,Q1,,
2025,February,Retail,ADLV Retailer,GA,G&A - Depreciation,Actual,-385303537,Q1,,
